timestamp,application_id,correlation_id,query_category,duration_ms,rows_examined,slow_query
2025-05-16T09:34:00.500000Z,cap-app-0303,cap-corr-0303-s,help_search,273,353,true
2025-05-16T09:51:01.100000Z,cap-app-0304,cap-corr-0304,application_state,46,1,false
2025-05-16T09:51:00.500000Z,cap-app-0304,cap-corr-0304-s,help_search,274,354,true
2025-05-16T10:08:01.100000Z,cap-app-0305,cap-corr-0305,application_state,47,1,false
2025-05-16T10:08:00.500000Z,cap-app-0305,cap-corr-0305-s,help_search,275,355,true
2025-05-16T10:25:01.100000Z,cap-app-0306,cap-corr-0306,application_state,48,1,false
2025-05-16T10:25:00.500000Z,cap-app-0306,cap-corr-0306-s,help_search,276,356,true
2025-05-16T10:42:01.100000Z,cap-app-0307,cap-corr-0307,application_state,49,1,false
2025-05-16T10:42:00.500000Z,cap-app-0307,cap-corr-0307-s,help_search,277,357,true
2025-05-16T10:59:01.100000Z,cap-app-0308,cap-corr-0308,application_state,50,1,false
2025-05-16T10:59:00.500000Z,cap-app-0308,cap-corr-0308-s,help_search,278,358,true
2025-05-16T11:16:01.100000Z,cap-app-0309,cap-corr-0309,application_state,51,1,false
2025-05-16T11:16:00.500000Z,cap-app-0309,cap-corr-0309-s,help_search,279,359,true
2025-05-16T11:33:01.100000Z,cap-app-0310,cap-corr-0310,application_state,52,1,false
2025-05-16T11:33:00.500000Z,cap-app-0310,cap-corr-0310-s,help_search,280,360,true
2025-05-16T11:50:01.100000Z,cap-app-0311,cap-corr-0311,application_state,53,1,false
2025-05-16T11:50:00.500000Z,cap-app-0311,cap-corr-0311-s,help_search,281,361,true
2025-05-16T12:07:01.100000Z,cap-app-0312,cap-corr-0312,application_state,54,1,false
2025-05-16T12:07:00.500000Z,cap-app-0312,cap-corr-0312-s,help_search,282,362,true
2025-05-16T12:24:01.100000Z,cap-app-0313,cap-corr-0313,application_state,55,1,false
2025-05-16T12:24:00.500000Z,cap-app-0313,cap-corr-0313-s,help_search,283,363,true
2025-05-16T12:41:01.100000Z,cap-app-0314,cap-corr-0314,application_state,56,1,false
2025-05-16T12:41:00.500000Z,cap-app-0314,cap-corr-0314-s,help_search,284,364,true
2025-05-16T12:58:01.100000Z,cap-app-0315,cap-corr-0315,application_state,42,1,false
2025-05-16T12:58:00.500000Z,cap-app-0315,cap-corr-0315-s,help_search,285,365,true
2025-05-16T13:15:01.100000Z,cap-app-0316,cap-corr-0316,application_state,43,1,false
2025-05-16T13:15:00.500000Z,cap-app-0316,cap-corr-0316-s,help_search,286,366,true
2025-05-16T13:32:01.100000Z,cap-app-0317,cap-corr-0317,application_state,44,1,false
2025-05-16T13:32:00.500000Z,cap-app-0317,cap-corr-0317-s,help_search,287,367,true
2025-05-16T13:49:01.100000Z,cap-app-0318,cap-corr-0318,application_state,45,1,false
2025-05-16T13:49:00.500000Z,cap-app-0318,cap-corr-0318-s,help_search,288,368,true
2025-05-16T14:06:01.100000Z,cap-app-0319,cap-corr-0319,application_state,46,1,false
2025-05-16T14:06:00.500000Z,cap-app-0319,cap-corr-0319-s,help_search,289,369,true
2025-05-16T14:23:01.100000Z,cap-app-0320,cap-corr-0320,application_state,47,1,false
2025-05-16T14:23:00.500000Z,cap-app-0320,cap-corr-0320-s,help_search,210,370,false
2025-05-17T09:00:01.100000Z,cap-app-0321,cap-corr-0321,application_state,48,1,false
2025-05-17T09:00:00.500000Z,cap-app-0321,cap-corr-0321-s,help_search,211,371,false
2025-05-17T09:17:01.100000Z,cap-app-0322,cap-corr-0322,application_state,49,1,false
2025-05-17T09:17:00.500000Z,cap-app-0322,cap-corr-0322-s,help_search,212,372,false
2025-05-17T09:34:01.100000Z,cap-app-0323,cap-corr-0323,application_state,50,1,false
2025-05-17T09:34:00.500000Z,cap-app-0323,cap-corr-0323-s,help_search,213,373,false
2025-05-17T09:51:01.100000Z,cap-app-0324,cap-corr-0324,application_state,51,1,false
2025-05-17T09:51:00.500000Z,cap-app-0324,cap-corr-0324-s,help_search,214,374,false
2025-05-17T10:08:01.100000Z,cap-app-0325,cap-corr-0325,application_state,52,1,false
2025-05-17T10:08:00.500000Z,cap-app-0325,cap-corr-0325-s,help_search,215,375,false
2025-05-17T10:25:01.100000Z,cap-app-0326,cap-corr-0326,application_state,53,1,false
2025-05-17T10:25:00.500000Z,cap-app-0326,cap-corr-0326-s,help_search,216,376,false
2025-05-17T10:42:01.100000Z,cap-app-0327,cap-corr-0327,application_state,54,1,false
2025-05-17T10:42:00.500000Z,cap-app-0327,cap-corr-0327-s,help_search,217,377,false
2025-05-17T10:59:01.100000Z,cap-app-0328,cap-corr-0328,application_state,55,1,false
2025-05-17T10:59:00.500000Z,cap-app-0328,cap-corr-0328-s,help_search,218,378,false
2025-05-17T11:16:01.100000Z,cap-app-0329,cap-corr-0329,application_state,56,1,false
2025-05-17T11:16:00.500000Z,cap-app-0329,cap-corr-0329-s,help_search,219,379,false
2025-05-17T11:33:01.100000Z,cap-app-0330,cap-corr-0330,application_state,42,1,false
2025-05-17T11:33:00.500000Z,cap-app-0330,cap-corr-0330-s,help_search,220,380,false
2025-05-17T11:50:01.100000Z,cap-app-0331,cap-corr-0331,application_state,43,1,false
2025-05-17T11:50:00.500000Z,cap-app-0331,cap-corr-0331-s,help_search,221,381,false
2025-05-17T12:07:01.100000Z,cap-app-0332,cap-corr-0332,application_state,44,1,false
2025-05-17T12:07:00.500000Z,cap-app-0332,cap-corr-0332-s,help_search,222,382,false
2025-05-17T12:24:01.100000Z,cap-app-0333,cap-corr-0333,application_state,45,1,false
2025-05-17T12:24:00.500000Z,cap-app-0333,cap-corr-0333-s,help_search,223,383,false
2025-05-17T12:41:01.100000Z,cap-app-0334,cap-corr-0334,application_state,46,1,false
2025-05-17T12:41:00.500000Z,cap-app-0334,cap-corr-0334-s,help_search,224,384,false
2025-05-17T12:58:01.100000Z,cap-app-0335,cap-corr-0335,application_state,47,1,false
2025-05-17T12:58:00.500000Z,cap-app-0335,cap-corr-0335-s,help_search,225,385,false
2025-05-17T13:15:01.100000Z,cap-app-0336,cap-corr-0336,application_state,48,1,false
2025-05-17T13:15:00.500000Z,cap-app-0336,cap-corr-0336-s,help_search,226,386,false
2025-05-17T13:32:01.100000Z,cap-app-0337,cap-corr-0337,application_state,49,1,false
2025-05-17T13:32:00.500000Z,cap-app-0337,cap-corr-0337-s,help_search,227,387,false
2025-05-17T13:49:01.100000Z,cap-app-0338,cap-corr-0338,application_state,50,1,false
2025-05-17T13:49:00.500000Z,cap-app-0338,cap-corr-0338-s,help_search,228,388,false
2025-05-17T14:06:01.100000Z,cap-app-0339,cap-corr-0339,application_state,51,1,false
2025-05-17T14:06:00.500000Z,cap-app-0339,cap-corr-0339-s,help_search,229,389,false
2025-05-17T14:23:01.100000Z,cap-app-0340,cap-corr-0340,application_state,52,1,false
2025-05-17T14:23:00.500000Z,cap-app-0340,cap-corr-0340-s,help_search,230,390,false
2025-05-18T09:00:01.100000Z,cap-app-0341,cap-corr-0341,application_state,53,1,false
2025-05-18T09:00:00.500000Z,cap-app-0341,cap-corr-0341-s,help_search,231,391,false
2025-05-18T09:17:01.100000Z,cap-app-0342,cap-corr-0342,application_state,54,1,false
2025-05-18T09:17:00.500000Z,cap-app-0342,cap-corr-0342-s,help_search,232,392,false
2025-05-18T09:34:01.100000Z,cap-app-0343,cap-corr-0343,application_state,55,1,false
2025-05-18T09:34:00.500000Z,cap-app-0343,cap-corr-0343-s,help_search,233,393,false
2025-05-18T09:51:01.100000Z,cap-app-0344,cap-corr-0344,application_state,56,1,false
2025-05-18T09:51:00.500000Z,cap-app-0344,cap-corr-0344-s,help_search,234,394,false
2025-05-18T10:08:01.100000Z,cap-app-0345,cap-corr-0345,application_state,42,1,false
2025-05-18T10:08:00.500000Z,cap-app-0345,cap-corr-0345-s,help_search,235,395,false
2025-05-18T10:25:01.100000Z,cap-app-0346,cap-corr-0346,application_state,43,1,false
2025-05-18T10:25:00.500000Z,cap-app-0346,cap-corr-0346-s,help_search,236,396,false
2025-05-18T10:42:01.100000Z,cap-app-0347,cap-corr-0347,application_state,44,1,false
2025-05-18T10:42:00.500000Z,cap-app-0347,cap-corr-0347-s,help_search,237,397,false
2025-05-18T10:59:01.100000Z,cap-app-0348,cap-corr-0348,application_state,45,1,false
2025-05-18T10:59:00.500000Z,cap-app-0348,cap-corr-0348-s,help_search,238,398,false
2025-05-18T11:16:01.100000Z,cap-app-0349,cap-corr-0349,application_state,46,1,false
2025-05-18T11:16:00.500000Z,cap-app-0349,cap-corr-0349-s,help_search,239,399,false
2025-05-18T11:33:01.100000Z,cap-app-0350,cap-corr-0350,application_state,47,1,false
2025-05-18T11:33:00.500000Z,cap-app-0350,cap-corr-0350-s,help_search,240,400,false
2025-05-18T11:50:01.100000Z,cap-app-0351,cap-corr-0351,application_state,48,1,false
2025-05-18T11:50:00.500000Z,cap-app-0351,cap-corr-0351-s,help_search,241,401,false
2025-05-18T12:07:01.100000Z,cap-app-0352,cap-corr-0352,application_state,49,1,false
2025-05-18T12:07:00.500000Z,cap-app-0352,cap-corr-0352-s,help_search,242,402,false
2025-05-18T12:24:01.100000Z,cap-app-0353,cap-corr-0353,application_state,50,1,false
2025-05-18T12:24:00.500000Z,cap-app-0353,cap-corr-0353-s,help_search,243,403,false
2025-05-18T12:41:01.100000Z,cap-app-0354,cap-corr-0354,application_state,51,1,false
2025-05-18T12:41:00.500000Z,cap-app-0354,cap-corr-0354-s,help_search,244,404,false
2025-05-18T12:58:01.100000Z,cap-app-0355,cap-corr-0355,application_state,52,1,false
2025-05-18T12:58:00.500000Z,cap-app-0355,cap-corr-0355-s,help_search,245,405,false
2025-05-18T13:15:01.100000Z,cap-app-0356,cap-corr-0356,application_state,53,1,false
2025-05-18T13:15:00.500000Z,cap-app-0356,cap-corr-0356-s,help_search,246,406,false
2025-05-18T13:32:01.100000Z,cap-app-0357,cap-corr-0357,application_state,54,1,false
2025-05-18T13:32:00.500000Z,cap-app-0357,cap-corr-0357-s,help_search,247,407,false
2025-05-18T13:49:01.100000Z,cap-app-0358,cap-corr-0358,application_state,55,1,false
2025-05-18T13:49:00.500000Z,cap-app-0358,cap-corr-0358-s,help_search,248,408,false
2025-05-18T14:06:01.100000Z,cap-app-0359,cap-corr-0359,application_state,56,1,false
2025-05-18T14:06:00.500000Z,cap-app-0359,cap-corr-0359-s,help_search,249,409,false
2025-05-18T14:23:01.100000Z,cap-app-0360,cap-corr-0360,application_state,42,1,false
2025-05-18T14:23:00.500000Z,cap-app-0360,cap-corr-0360-s,help_search,250,410,true
2025-05-19T09:00:01.100000Z,cap-app-0361,cap-corr-0361,application_state,43,1,false
2025-05-19T09:00:00.500000Z,cap-app-0361,cap-corr-0361-s,help_search,251,411,true
2025-05-19T09:17:01.100000Z,cap-app-0362,cap-corr-0362,application_state,44,1,false
2025-05-19T09:17:00.500000Z,cap-app-0362,cap-corr-0362-s,help_search,252,412,true
2025-05-19T09:34:01.100000Z,cap-app-0363,cap-corr-0363,application_state,45,1,false
2025-05-19T09:34:00.500000Z,cap-app-0363,cap-corr-0363-s,help_search,253,413,true
2025-05-19T09:51:01.100000Z,cap-app-0364,cap-corr-0364,application_state,46,1,false
2025-05-19T09:51:00.500000Z,cap-app-0364,cap-corr-0364-s,help_search,254,414,true
2025-05-19T10:08:01.100000Z,cap-app-0365,cap-corr-0365,application_state,47,1,false
2025-05-19T10:08:00.500000Z,cap-app-0365,cap-corr-0365-s,help_search,255,415,true
2025-05-19T10:25:01.100000Z,cap-app-0366,cap-corr-0366,application_state,48,1,false
2025-05-19T10:25:00.500000Z,cap-app-0366,cap-corr-0366-s,help_search,256,416,true
2025-05-19T10:42:01.100000Z,cap-app-0367,cap-corr-0367,application_state,49,1,false
2025-05-19T10:42:00.500000Z,cap-app-0367,cap-corr-0367-s,help_search,257,417,true
2025-05-19T10:59:01.100000Z,cap-app-0368,cap-corr-0368,application_state,50,1,false
2025-05-19T10:59:00.500000Z,cap-app-0368,cap-corr-0368-s,help_search,258,418,true
2025-05-19T11:16:01.100000Z,cap-app-0369,cap-corr-0369,application_state,51,1,false
2025-05-19T11:16:00.500000Z,cap-app-0369,cap-corr-0369-s,help_search,259,419,true
2025-05-19T11:33:01.100000Z,cap-app-0370,cap-corr-0370,application_state,52,1,false
2025-05-19T11:33:00.500000Z,cap-app-0370,cap-corr-0370-s,help_search,260,420,true
2025-05-19T11:50:01.100000Z,cap-app-0371,cap-corr-0371,application_state,53,1,false
2025-05-19T11:50:00.500000Z,cap-app-0371,cap-corr-0371-s,help_search,261,421,true
2025-05-19T12:07:01.100000Z,cap-app-0372,cap-corr-0372,application_state,54,1,false
2025-05-19T12:07:00.500000Z,cap-app-0372,cap-corr-0372-s,help_search,262,422,true
2025-05-19T12:24:01.100000Z,cap-app-0373,cap-corr-0373,application_state,55,1,false
2025-05-19T12:24:00.500000Z,cap-app-0373,cap-corr-0373-s,help_search,263,423,true
2025-05-19T12:41:01.100000Z,cap-app-0374,cap-corr-0374,application_state,56,1,false
2025-05-19T12:41:00.500000Z,cap-app-0374,cap-corr-0374-s,help_search,264,424,true
2025-05-19T12:58:01.100000Z,cap-app-0375,cap-corr-0375,application_state,42,1,false
2025-05-19T12:58:00.500000Z,cap-app-0375,cap-corr-0375-s,help_search,265,425,true
2025-05-19T13:15:01.100000Z,cap-app-0376,cap-corr-0376,application_state,43,1,false
2025-05-19T13:15:00.500000Z,cap-app-0376,cap-corr-0376-s,help_search,266,426,true
2025-05-19T13:32:01.100000Z,cap-app-0377,cap-corr-0377,application_state,44,1,false
2025-05-19T13:32:00.500000Z,cap-app-0377,cap-corr-0377-s,help_search,267,427,true
2025-05-19T13:49:01.100000Z,cap-app-0378,cap-corr-0378,application_state,45,1,false
2025-05-19T13:49:00.500000Z,cap-app-0378,cap-corr-0378-s,help_search,268,428,true
2025-05-19T14:06:01.100000Z,cap-app-0379,cap-corr-0379,application_state,46,1,false
2025-05-19T14:06:00.500000Z,cap-app-0379,cap-corr-0379-s,help_search,269,429,true
2025-05-19T14:23:01.100000Z,cap-app-0380,cap-corr-0380,application_state,47,1,false
2025-05-19T14:23:00.500000Z,cap-app-0380,cap-corr-0380-s,help_search,270,430,true
2025-05-20T09:00:01.100000Z,cap-app-0381,cap-corr-0381,application_state,48,1,false
2025-05-20T09:00:00.500000Z,cap-app-0381,cap-corr-0381-s,help_search,271,431,true
2025-05-20T09:17:01.100000Z,cap-app-0382,cap-corr-0382,application_state,49,1,false
2025-05-20T09:17:00.500000Z,cap-app-0382,cap-corr-0382-s,help_search,272,432,true
2025-05-20T09:34:01.100000Z,cap-app-0383,cap-corr-0383,application_state,50,1,false
2025-05-20T09:34:00.500000Z,cap-app-0383,cap-corr-0383-s,help_search,273,433,true
2025-05-20T09:51:01.100000Z,cap-app-0384,cap-corr-0384,application_state,51,1,false
2025-05-20T09:51:00.500000Z,cap-app-0384,cap-corr-0384-s,help_search,274,434,true
2025-05-20T10:08:01.100000Z,cap-app-0385,cap-corr-0385,application_state,52,1,false
2025-05-20T10:08:00.500000Z,cap-app-0385,cap-corr-0385-s,help_search,275,435,true
2025-05-20T10:25:01.100000Z,cap-app-0386,cap-corr-0386,application_state,53,1,false
2025-05-20T10:25:00.500000Z,cap-app-0386,cap-corr-0386-s,help_search,276,436,true
2025-05-20T10:42:01.100000Z,cap-app-0387,cap-corr-0387,application_state,54,1,false
2025-05-20T10:42:00.500000Z,cap-app-0387,cap-corr-0387-s,help_search,277,437,true
2025-05-20T10:59:01.100000Z,cap-app-0388,cap-corr-0388,application_state,55,1,false
2025-05-20T10:59:00.500000Z,cap-app-0388,cap-corr-0388-s,help_search,278,438,true
2025-05-20T11:16:01.100000Z,cap-app-0389,cap-corr-0389,application_state,56,1,false
2025-05-20T11:16:00.500000Z,cap-app-0389,cap-corr-0389-s,help_search,279,439,true
2025-05-20T11:33:01.100000Z,cap-app-0390,cap-corr-0390,application_state,42,1,false
2025-05-20T11:33:00.500000Z,cap-app-0390,cap-corr-0390-s,help_search,280,440,true
2025-05-20T11:50:01.100000Z,cap-app-0391,cap-corr-0391,application_state,43,1,false
2025-05-20T11:50:00.500000Z,cap-app-0391,cap-corr-0391-s,help_search,281,441,true
2025-05-20T12:07:01.100000Z,cap-app-0392,cap-corr-0392,application_state,44,1,false
2025-05-20T12:07:00.500000Z,cap-app-0392,cap-corr-0392-s,help_search,282,442,true
2025-05-20T12:24:01.100000Z,cap-app-0393,cap-corr-0393,application_state,45,1,false
2025-05-20T12:24:00.500000Z,cap-app-0393,cap-corr-0393-s,help_search,283,443,true
2025-05-20T12:41:01.100000Z,cap-app-0394,cap-corr-0394,application_state,46,1,false
2025-05-20T12:41:00.500000Z,cap-app-0394,cap-corr-0394-s,help_search,284,444,true
2025-05-20T12:58:01.100000Z,cap-app-0395,cap-corr-0395,application_state,47,1,false
2025-05-20T12:58:00.500000Z,cap-app-0395,cap-corr-0395-s,help_search,285,445,true
2025-05-20T13:15:01.100000Z,cap-app-0396,cap-corr-0396,application_state,48,1,false
2025-05-20T13:15:00.500000Z,cap-app-0396,cap-corr-0396-s,help_search,286,446,true
2025-05-20T13:32:01.100000Z,cap-app-0397,cap-corr-0397,application_state,49,1,false
2025-05-20T13:32:00.500000Z,cap-app-0397,cap-corr-0397-s,help_search,287,447,true
2025-05-20T13:49:01.100000Z,cap-app-0398,cap-corr-0398,application_state,50,1,false
2025-05-20T13:49:00.500000Z,cap-app-0398,cap-corr-0398-s,help_search,288,448,true
2025-05-20T14:06:01.100000Z,cap-app-0399,cap-corr-0399,application_state,51,1,false
2025-05-20T14:06:00.500000Z,cap-app-0399,cap-corr-0399-s,help_search,289,449,true
2025-05-20T14:23:01.100000Z,cap-app-0400,cap-corr-0400,application_state,52,1,false
2025-05-20T14:23:00.500000Z,cap-app-0400,cap-corr-0400-s,help_search,210,350,false
2025-05-21T09:00:01.100000Z,cap-app-0401,cap-corr-0401,application_state,53,1,false
2025-05-21T09:00:00.500000Z,cap-app-0401,cap-corr-0401-s,help_search,211,351,false
2025-05-21T09:17:01.100000Z,cap-app-0402,cap-corr-0402,application_state,54,1,false
2025-05-21T09:17:00.500000Z,cap-app-0402,cap-corr-0402-s,help_search,212,352,false
2025-05-21T09:34:01.100000Z,cap-app-0403,cap-corr-0403,application_state,55,1,false
2025-05-21T09:34:00.500000Z,cap-app-0403,cap-corr-0403-s,help_search,213,353,false
2025-05-21T09:51:01.100000Z,cap-app-0404,cap-corr-0404,application_state,56,1,false
2025-05-21T09:51:00.500000Z,cap-app-0404,cap-corr-0404-s,help_search,214,354,false
2025-05-21T10:08:01.100000Z,cap-app-0405,cap-corr-0405,application_state,42,1,false
2025-05-21T10:08:00.500000Z,cap-app-0405,cap-corr-0405-s,help_search,215,355,false
2025-05-21T10:25:01.100000Z,cap-app-0406,cap-corr-0406,application_state,43,1,false
2025-05-21T10:25:00.500000Z,cap-app-0406,cap-corr-0406-s,help_search,216,356,false
2025-05-21T10:42:01.100000Z,cap-app-0407,cap-corr-0407,application_state,44,1,false
2025-05-21T10:42:00.500000Z,cap-app-0407,cap-corr-0407-s,help_search,217,357,false
2025-05-21T10:59:01.100000Z,cap-app-0408,cap-corr-0408,application_state,45,1,false
2025-05-21T10:59:00.500000Z,cap-app-0408,cap-corr-0408-s,help_search,218,358,false
2025-05-21T11:16:01.100000Z,cap-app-0409,cap-corr-0409,application_state,46,1,false
2025-05-21T11:16:00.500000Z,cap-app-0409,cap-corr-0409-s,help_search,219,359,false
2025-05-21T11:33:01.100000Z,cap-app-0410,cap-corr-0410,application_state,47,1,false
2025-05-21T11:33:00.500000Z,cap-app-0410,cap-corr-0410-s,help_search,220,360,false
2025-05-21T11:50:01.100000Z,cap-app-0411,cap-corr-0411,application_state,48,1,false
2025-05-21T11:50:00.500000Z,cap-app-0411,cap-corr-0411-s,help_search,221,361,false
2025-05-21T12:07:01.100000Z,cap-app-0412,cap-corr-0412,application_state,49,1,false
2025-05-21T12:07:00.500000Z,cap-app-0412,cap-corr-0412-s,help_search,222,362,false
2025-05-21T12:24:01.100000Z,cap-app-0413,cap-corr-0413,application_state,50,1,false
2025-05-21T12:24:00.500000Z,cap-app-0413,cap-corr-0413-s,help_search,223,363,false
2025-05-21T12:41:01.100000Z,cap-app-0414,cap-corr-0414,application_state,51,1,false
2025-05-21T12:41:00.500000Z,cap-app-0414,cap-corr-0414-s,help_search,224,364,false
2025-05-21T12:58:01.100000Z,cap-app-0415,cap-corr-0415,application_state,52,1,false
2025-05-21T12:58:00.500000Z,cap-app-0415,cap-corr-0415-s,help_search,225,365,false
2025-05-21T13:15:01.100000Z,cap-app-0416,cap-corr-0416,application_state,53,1,false
2025-05-21T13:15:00.500000Z,cap-app-0416,cap-corr-0416-s,help_search,226,366,false
2025-05-21T13:32:01.100000Z,cap-app-0417,cap-corr-0417,application_state,54,1,false
2025-05-21T13:32:00.500000Z,cap-app-0417,cap-corr-0417-s,help_search,227,367,false
2025-05-21T13:49:01.100000Z,cap-app-0418,cap-corr-0418,application_state,55,1,false
2025-05-21T13:49:00.500000Z,cap-app-0418,cap-corr-0418-s,help_search,228,368,false
2025-05-21T14:06:01.100000Z,cap-app-0419,cap-corr-0419,application_state,56,1,false
2025-05-21T14:06:00.500000Z,cap-app-0419,cap-corr-0419-s,help_search,229,369,false
2025-05-21T14:23:01.100000Z,cap-app-0420,cap-corr-0420,application_state,42,1,false
2025-05-21T14:23:00.500000Z,cap-app-0420,cap-corr-0420-s,help_search,230,370,false
2025-05-22T09:00:01.100000Z,cap-app-0421,cap-corr-0421,application_state,43,1,false
2025-05-22T09:00:00.500000Z,cap-app-0421,cap-corr-0421-s,help_search,231,371,false
2025-05-22T09:17:01.100000Z,cap-app-0422,cap-corr-0422,application_state,44,1,false
2025-05-22T09:17:00.500000Z,cap-app-0422,cap-corr-0422-s,help_search,232,372,false
2025-05-22T09:34:01.100000Z,cap-app-0423,cap-corr-0423,application_state,45,1,false
2025-05-22T09:34:00.500000Z,cap-app-0423,cap-corr-0423-s,help_search,233,373,false
2025-05-22T09:51:01.100000Z,cap-app-0424,cap-corr-0424,application_state,46,1,false
2025-05-22T09:51:00.500000Z,cap-app-0424,cap-corr-0424-s,help_search,234,374,false
2025-05-22T10:08:01.100000Z,cap-app-0425,cap-corr-0425,application_state,47,1,false
2025-05-22T10:08:00.500000Z,cap-app-0425,cap-corr-0425-s,help_search,235,375,false
2025-05-22T10:25:01.100000Z,cap-app-0426,cap-corr-0426,application_state,48,1,false
2025-05-22T10:25:00.500000Z,cap-app-0426,cap-corr-0426-s,help_search,236,376,false
2025-05-22T10:42:01.100000Z,cap-app-0427,cap-corr-0427,application_state,49,1,false
2025-05-22T10:42:00.500000Z,cap-app-0427,cap-corr-0427-s,help_search,237,377,false
2025-05-22T10:59:01.100000Z,cap-app-0428,cap-corr-0428,application_state,50,1,false
2025-05-22T10:59:00.500000Z,cap-app-0428,cap-corr-0428-s,help_search,238,378,false
2025-05-22T11:16:01.100000Z,cap-app-0429,cap-corr-0429,application_state,51,1,false
2025-05-22T11:16:00.500000Z,cap-app-0429,cap-corr-0429-s,help_search,239,379,false
2025-05-22T11:33:01.100000Z,cap-app-0430,cap-corr-0430,application_state,52,1,false
2025-05-22T11:33:00.500000Z,cap-app-0430,cap-corr-0430-s,help_search,240,380,false
2025-05-22T11:50:01.100000Z,cap-app-0431,cap-corr-0431,application_state,53,1,false
2025-05-22T11:50:00.500000Z,cap-app-0431,cap-corr-0431-s,help_search,241,381,false
2025-05-22T12:07:01.100000Z,cap-app-0432,cap-corr-0432,application_state,54,1,false
2025-05-22T12:07:00.500000Z,cap-app-0432,cap-corr-0432-s,help_search,242,382,false
2025-05-22T12:24:01.100000Z,cap-app-0433,cap-corr-0433,application_state,55,1,false
2025-05-22T12:24:00.500000Z,cap-app-0433,cap-corr-0433-s,help_search,243,383,false
2025-05-22T12:41:01.100000Z,cap-app-0434,cap-corr-0434,application_state,56,1,false
2025-05-22T12:41:00.500000Z,cap-app-0434,cap-corr-0434-s,help_search,244,384,false
2025-05-22T12:58:01.100000Z,cap-app-0435,cap-corr-0435,application_state,42,1,false
2025-05-22T12:58:00.500000Z,cap-app-0435,cap-corr-0435-s,help_search,245,385,false
2025-05-22T13:15:01.100000Z,cap-app-0436,cap-corr-0436,application_state,43,1,false
2025-05-22T13:15:00.500000Z,cap-app-0436,cap-corr-0436-s,help_search,246,386,false
2025-05-22T13:32:01.100000Z,cap-app-0437,cap-corr-0437,application_state,44,1,false
2025-05-22T13:32:00.500000Z,cap-app-0437,cap-corr-0437-s,help_search,247,387,false
2025-05-22T13:49:01.100000Z,cap-app-0438,cap-corr-0438,application_state,45,1,false
2025-05-22T13:49:00.500000Z,cap-app-0438,cap-corr-0438-s,help_search,248,388,false
2025-05-22T14:06:01.100000Z,cap-app-0439,cap-corr-0439,application_state,46,1,false
2025-05-22T14:06:00.500000Z,cap-app-0439,cap-corr-0439-s,help_search,249,389,false
2025-05-22T14:23:01.100000Z,cap-app-0440,cap-corr-0440,application_state,47,1,false
2025-05-22T14:23:00.500000Z,cap-app-0440,cap-corr-0440-s,help_search,250,390,true
2025-05-23T09:00:01.100000Z,cap-app-0441,cap-corr-0441,application_state,48,1,false
2025-05-23T09:00:00.500000Z,cap-app-0441,cap-corr-0441-s,help_search,251,391,true
2025-05-23T09:17:01.100000Z,cap-app-0442,cap-corr-0442,application_state,49,1,false
2025-05-23T09:17:00.500000Z,cap-app-0442,cap-corr-0442-s,help_search,252,392,true
2025-05-23T09:34:01.100000Z,cap-app-0443,cap-corr-0443,application_state,50,1,false
2025-05-23T09:34:00.500000Z,cap-app-0443,cap-corr-0443-s,help_search,253,393,true
2025-05-23T09:51:01.100000Z,cap-app-0444,cap-corr-0444,application_state,51,1,false
2025-05-23T09:51:00.500000Z,cap-app-0444,cap-corr-0444-s,help_search,254,394,true
2025-05-23T10:08:01.100000Z,cap-app-0445,cap-corr-0445,application_state,52,1,false
2025-05-23T10:08:00.500000Z,cap-app-0445,cap-corr-0445-s,help_search,255,395,true
2025-05-23T10:25:01.100000Z,cap-app-0446,cap-corr-0446,application_state,53,1,false
2025-05-23T10:25:00.500000Z,cap-app-0446,cap-corr-0446-s,help_search,256,396,true
2025-05-23T10:42:01.100000Z,cap-app-0447,cap-corr-0447,application_state,54,1,false
2025-05-23T10:42:00.500000Z,cap-app-0447,cap-corr-0447-s,help_search,257,397,true
2025-05-23T10:59:01.100000Z,cap-app-0448,cap-corr-0448,application_state,55,1,false
2025-05-23T10:59:00.500000Z,cap-app-0448,cap-corr-0448-s,help_search,258,398,true
2025-05-23T11:16:01.100000Z,cap-app-0449,cap-corr-0449,application_state,56,1,false
2025-05-23T11:16:00.500000Z,cap-app-0449,cap-corr-0449-s,help_search,259,399,true
2025-05-23T11:33:01.100000Z,cap-app-0450,cap-corr-0450,application_state,42,1,false
2025-05-23T11:33:00.500000Z,cap-app-0450,cap-corr-0450-s,help_search,260,400,true
2025-05-23T11:50:01.100000Z,cap-app-0451,cap-corr-0451,application_state,43,1,false
2025-05-23T11:50:00.500000Z,cap-app-0451,cap-corr-0451-s,help_search,261,401,true
2025-05-23T12:07:01.100000Z,cap-app-0452,cap-corr-0452,application_state,44,1,false
2025-05-23T12:07:00.500000Z,cap-app-0452,cap-corr-0452-s,help_search,262,402,true
2025-05-23T12:24:01.100000Z,cap-app-0453,cap-corr-0453,application_state,45,1,false
2025-05-23T12:24:00.500000Z,cap-app-0453,cap-corr-0453-s,help_search,263,403,true
2025-05-23T12:41:01.100000Z,cap-app-0454,cap-corr-0454,application_state,46,1,false
2025-05-23T12:41:00.500000Z,cap-app-0454,cap-corr-0454-s,help_search,264,404,true
