event_id,timestamp,session_id,anonymous_or_synthetic_member_id,channel,device_type,event_name,page_or_feature,outcome,duration_ms,source_system,application_id,attempt_number,error_category,vendor_result,api_duration_ms
evt-00346,2025-01-12T14:19:00Z,d07-app-08,synthetic-member-d07-app-08,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0056,1,,,0
evt-00347,2025-01-12T15:40:00Z,d07-service,synthetic-member-d07-service,web,desktop,login_success,login,success,380,harbor_api,,0,,,0
evt-00348,2025-01-12T15:41:00Z,d07-service,synthetic-member-d07-service,web,desktop,account_view,checking_summary,success,310,harbor_api,,0,,,0
evt-00349,2025-01-13T09:00:00Z,d08-app-01,synthetic-member-d08-app-01,web,desktop,page_view,account_opening,success,420,member_web,app-0057,1,,,0
evt-00350,2025-01-13T09:01:00Z,d08-app-01,synthetic-member-d08-app-01,web,desktop,application_started,account_opening,success,900,account_opening,app-0057,1,,,0
evt-00351,2025-01-13T09:02:00Z,d08-app-01,synthetic-member-d08-app-01,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0057,1,,,520
evt-00352,2025-01-13T09:03:00Z,d08-app-01,synthetic-member-d08-app-01,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0057,1,,verified,700
evt-00353,2025-01-13T09:04:00Z,d08-app-01,synthetic-member-d08-app-01,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0057,1,,,0
evt-00354,2025-01-13T09:05:00Z,d08-app-01,synthetic-member-d08-app-01,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0057,1,,,0
evt-00355,2025-01-13T09:45:00Z,d08-app-02,synthetic-member-d08-app-02,web,desktop,page_view,account_opening,success,420,member_web,app-0058,1,,,0
evt-00356,2025-01-13T09:46:00Z,d08-app-02,synthetic-member-d08-app-02,web,desktop,application_started,account_opening,success,900,account_opening,app-0058,1,,,0
evt-00357,2025-01-13T09:47:00Z,d08-app-02,synthetic-member-d08-app-02,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0058,1,,,520
evt-00358,2025-01-13T09:48:00Z,d08-app-02,synthetic-member-d08-app-02,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0058,1,,verified,700
evt-00359,2025-01-13T09:49:00Z,d08-app-02,synthetic-member-d08-app-02,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0058,1,,,0
evt-00360,2025-01-13T09:50:00Z,d08-app-02,synthetic-member-d08-app-02,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0058,1,,,0
evt-00361,2025-01-13T10:30:00Z,d08-app-03,synthetic-member-d08-app-03,web,desktop,page_view,account_opening,success,420,member_web,app-0059,1,,,0
evt-00362,2025-01-13T10:31:00Z,d08-app-03,synthetic-member-d08-app-03,web,desktop,application_started,account_opening,success,900,account_opening,app-0059,1,,,0
evt-00363,2025-01-13T10:32:00Z,d08-app-03,synthetic-member-d08-app-03,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0059,1,,,520
evt-00364,2025-01-13T10:33:00Z,d08-app-03,synthetic-member-d08-app-03,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0059,1,,verified,700
evt-00365,2025-01-13T10:34:00Z,d08-app-03,synthetic-member-d08-app-03,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0059,1,,,0
evt-00366,2025-01-13T10:35:00Z,d08-app-03,synthetic-member-d08-app-03,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0059,1,,,0
evt-00367,2025-01-13T11:15:00Z,d08-app-04,synthetic-member-d08-app-04,web,desktop,page_view,account_opening,success,420,member_web,app-0060,1,,,0
evt-00368,2025-01-13T11:16:00Z,d08-app-04,synthetic-member-d08-app-04,web,desktop,application_started,account_opening,success,900,account_opening,app-0060,1,,,0
evt-00369,2025-01-13T11:17:00Z,d08-app-04,synthetic-member-d08-app-04,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0060,1,,,520
evt-00370,2025-01-13T11:18:00Z,d08-app-04,synthetic-member-d08-app-04,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0060,1,,verified,700
evt-00371,2025-01-13T11:19:00Z,d08-app-04,synthetic-member-d08-app-04,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0060,1,,,0
evt-00372,2025-01-13T11:20:00Z,d08-app-04,synthetic-member-d08-app-04,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0060,1,,,0
evt-00373,2025-01-13T12:00:00Z,d08-app-05,synthetic-member-d08-app-05,web,desktop,page_view,account_opening,success,420,member_web,app-0061,1,,,0
evt-00374,2025-01-13T12:01:00Z,d08-app-05,synthetic-member-d08-app-05,web,desktop,application_started,account_opening,success,900,account_opening,app-0061,1,,,0
evt-00375,2025-01-13T12:02:00Z,d08-app-05,synthetic-member-d08-app-05,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0061,1,,,520
evt-00376,2025-01-13T12:03:00Z,d08-app-05,synthetic-member-d08-app-05,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0061,1,,verified,700
evt-00377,2025-01-13T12:04:00Z,d08-app-05,synthetic-member-d08-app-05,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0061,1,,,0
evt-00378,2025-01-13T12:05:00Z,d08-app-05,synthetic-member-d08-app-05,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0061,1,,,0
evt-00379,2025-01-13T12:45:00Z,d08-app-06,synthetic-member-d08-app-06,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0062,1,,,0
evt-00380,2025-01-13T12:46:00Z,d08-app-06,synthetic-member-d08-app-06,mobile,phone,application_started,account_opening,success,900,account_opening,app-0062,1,,,0
evt-00381,2025-01-13T12:47:00Z,d08-app-06,synthetic-member-d08-app-06,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0062,1,,,900
evt-00382,2025-01-13T12:48:00Z,d08-app-06,synthetic-member-d08-app-06,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0062,1,,verified,1100
evt-00383,2025-01-13T12:49:00Z,d08-app-06,synthetic-member-d08-app-06,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0062,1,,,0
evt-00384,2025-01-13T12:50:00Z,d08-app-06,synthetic-member-d08-app-06,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0062,1,,,0
evt-00385,2025-01-13T13:30:00Z,d08-app-07,synthetic-member-d08-app-07,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0063,1,,,0
evt-00386,2025-01-13T13:31:00Z,d08-app-07,synthetic-member-d08-app-07,mobile,phone,application_started,account_opening,success,900,account_opening,app-0063,1,,,0
evt-00387,2025-01-13T13:32:00Z,d08-app-07,synthetic-member-d08-app-07,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0063,1,,,900
evt-00388,2025-01-13T13:33:00Z,d08-app-07,synthetic-member-d08-app-07,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0063,1,,verified,1100
evt-00389,2025-01-13T13:34:00Z,d08-app-07,synthetic-member-d08-app-07,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0063,1,,,0
evt-00390,2025-01-13T14:15:00Z,d08-app-08,synthetic-member-d08-app-08,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0064,1,,,0
evt-00391,2025-01-13T14:16:00Z,d08-app-08,synthetic-member-d08-app-08,mobile,phone,application_started,account_opening,success,900,account_opening,app-0064,1,,,0
evt-00392,2025-01-13T14:17:00Z,d08-app-08,synthetic-member-d08-app-08,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0064,1,,,900
evt-00393,2025-01-13T14:18:00Z,d08-app-08,synthetic-member-d08-app-08,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0064,1,,verified,1100
evt-00394,2025-01-13T14:19:00Z,d08-app-08,synthetic-member-d08-app-08,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0064,1,,,0
evt-00395,2025-01-13T14:20:00Z,d08-app-08,synthetic-member-d08-app-08,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0064,1,,,0
evt-00396,2025-01-13T15:40:00Z,d08-service,synthetic-member-d08-service,mobile,phone,login_success,login,success,380,harbor_api,,0,,,0
evt-00397,2025-01-13T15:41:00Z,d08-service,synthetic-member-d08-service,mobile,phone,account_view,checking_summary,success,310,harbor_api,,0,,,0
evt-00398,2025-01-14T09:00:00Z,d09-app-01,synthetic-member-d09-app-01,web,desktop,page_view,account_opening,success,420,member_web,app-0065,1,,,0
evt-00399,2025-01-14T09:01:00Z,d09-app-01,synthetic-member-d09-app-01,web,desktop,application_started,account_opening,success,900,account_opening,app-0065,1,,,0
evt-00400,2025-01-14T09:02:00Z,d09-app-01,synthetic-member-d09-app-01,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0065,1,,,520
evt-00401,2025-01-14T09:03:00Z,d09-app-01,synthetic-member-d09-app-01,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0065,1,,verified,700
evt-00402,2025-01-14T09:04:00Z,d09-app-01,synthetic-member-d09-app-01,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0065,1,,,0
evt-00403,2025-01-14T09:05:00Z,d09-app-01,synthetic-member-d09-app-01,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0065,1,,,0
evt-00404,2025-01-14T09:45:00Z,d09-app-02,synthetic-member-d09-app-02,web,desktop,page_view,account_opening,success,420,member_web,app-0066,1,,,0
evt-00405,2025-01-14T09:46:00Z,d09-app-02,synthetic-member-d09-app-02,web,desktop,application_started,account_opening,success,900,account_opening,app-0066,1,,,0
evt-00406,2025-01-14T09:47:00Z,d09-app-02,synthetic-member-d09-app-02,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0066,1,,,520
evt-00407,2025-01-14T09:48:00Z,d09-app-02,synthetic-member-d09-app-02,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0066,1,,verified,700
evt-00408,2025-01-14T09:49:00Z,d09-app-02,synthetic-member-d09-app-02,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0066,1,,,0
evt-00409,2025-01-14T09:50:00Z,d09-app-02,synthetic-member-d09-app-02,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0066,1,,,0
evt-00410,2025-01-14T10:30:00Z,d09-app-03,synthetic-member-d09-app-03,web,desktop,page_view,account_opening,success,420,member_web,app-0067,1,,,0
evt-00411,2025-01-14T10:31:00Z,d09-app-03,synthetic-member-d09-app-03,web,desktop,application_started,account_opening,success,900,account_opening,app-0067,1,,,0
evt-00412,2025-01-14T10:32:00Z,d09-app-03,synthetic-member-d09-app-03,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0067,1,,,520
evt-00413,2025-01-14T10:33:00Z,d09-app-03,synthetic-member-d09-app-03,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0067,1,,verified,700
evt-00414,2025-01-14T10:34:00Z,d09-app-03,synthetic-member-d09-app-03,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0067,1,,,0
evt-00415,2025-01-14T10:35:00Z,d09-app-03,synthetic-member-d09-app-03,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0067,1,,,0
evt-00416,2025-01-14T11:15:00Z,d09-app-04,synthetic-member-d09-app-04,web,desktop,page_view,account_opening,success,420,member_web,app-0068,1,,,0
evt-00417,2025-01-14T11:16:00Z,d09-app-04,synthetic-member-d09-app-04,web,desktop,application_started,account_opening,success,900,account_opening,app-0068,1,,,0
evt-00418,2025-01-14T11:17:00Z,d09-app-04,synthetic-member-d09-app-04,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0068,1,,,520
evt-00419,2025-01-14T11:18:00Z,d09-app-04,synthetic-member-d09-app-04,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0068,1,,verified,700
evt-00420,2025-01-14T11:19:00Z,d09-app-04,synthetic-member-d09-app-04,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0068,1,,,0
evt-00421,2025-01-14T11:20:00Z,d09-app-04,synthetic-member-d09-app-04,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0068,1,,,0
evt-00422,2025-01-14T12:00:00Z,d09-app-05,synthetic-member-d09-app-05,web,desktop,page_view,account_opening,success,420,member_web,app-0069,1,,,0
evt-00423,2025-01-14T12:01:00Z,d09-app-05,synthetic-member-d09-app-05,web,desktop,application_started,account_opening,success,900,account_opening,app-0069,1,,,0
evt-00424,2025-01-14T12:02:00Z,d09-app-05,synthetic-member-d09-app-05,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0069,1,,,520
evt-00425,2025-01-14T12:03:00Z,d09-app-05,synthetic-member-d09-app-05,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0069,1,,verified,700
evt-00426,2025-01-14T12:04:00Z,d09-app-05,synthetic-member-d09-app-05,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0069,1,,,0
evt-00427,2025-01-14T12:05:00Z,d09-app-05,synthetic-member-d09-app-05,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0069,1,,,0
evt-00428,2025-01-14T12:45:00Z,d09-app-06,synthetic-member-d09-app-06,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0070,1,,,0
evt-00429,2025-01-14T12:46:00Z,d09-app-06,synthetic-member-d09-app-06,mobile,phone,application_started,account_opening,success,900,account_opening,app-0070,1,,,0
evt-00430,2025-01-14T12:47:00Z,d09-app-06,synthetic-member-d09-app-06,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0070,1,,,900
evt-00431,2025-01-14T12:48:00Z,d09-app-06,synthetic-member-d09-app-06,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0070,1,,verified,1100
evt-00432,2025-01-14T12:49:00Z,d09-app-06,synthetic-member-d09-app-06,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0070,1,,,0
evt-00433,2025-01-14T13:30:00Z,d09-app-07,synthetic-member-d09-app-07,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0071,1,,,0
evt-00434,2025-01-14T13:31:00Z,d09-app-07,synthetic-member-d09-app-07,mobile,phone,application_started,account_opening,success,900,account_opening,app-0071,1,,,0
evt-00435,2025-01-14T13:32:00Z,d09-app-07,synthetic-member-d09-app-07,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0071,1,,,900
evt-00436,2025-01-14T13:33:00Z,d09-app-07,synthetic-member-d09-app-07,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0071,1,,verified,1100
evt-00437,2025-01-14T13:34:00Z,d09-app-07,synthetic-member-d09-app-07,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0071,1,,,0
evt-00438,2025-01-14T13:35:00Z,d09-app-07,synthetic-member-d09-app-07,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0071,1,,,0
evt-00439,2025-01-14T14:15:00Z,d09-app-08,synthetic-member-d09-app-08,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0072,1,,,0
evt-00440,2025-01-14T14:16:00Z,d09-app-08,synthetic-member-d09-app-08,mobile,phone,application_started,account_opening,success,900,account_opening,app-0072,1,,,0
evt-00441,2025-01-14T14:17:00Z,d09-app-08,synthetic-member-d09-app-08,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0072,1,,,900
evt-00442,2025-01-14T14:18:00Z,d09-app-08,synthetic-member-d09-app-08,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0072,1,,verified,1100
evt-00443,2025-01-14T14:19:00Z,d09-app-08,synthetic-member-d09-app-08,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0072,1,,,0
evt-00444,2025-01-14T14:20:00Z,d09-app-08,synthetic-member-d09-app-08,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0072,1,,,0
evt-00445,2025-01-14T15:40:00Z,d09-service,synthetic-member-d09-service,web,desktop,login_success,login,success,380,harbor_api,,0,,,0
evt-00446,2025-01-14T15:41:00Z,d09-service,synthetic-member-d09-service,web,desktop,account_view,checking_summary,success,310,harbor_api,,0,,,0
evt-00447,2025-01-15T09:00:00Z,d10-app-01,synthetic-member-d10-app-01,web,desktop,page_view,account_opening,success,420,member_web,app-0073,1,,,0
evt-00448,2025-01-15T09:01:00Z,d10-app-01,synthetic-member-d10-app-01,web,desktop,application_started,account_opening,success,900,account_opening,app-0073,1,,,0
evt-00449,2025-01-15T09:02:00Z,d10-app-01,synthetic-member-d10-app-01,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0073,1,,,520
evt-00450,2025-01-15T09:03:00Z,d10-app-01,synthetic-member-d10-app-01,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0073,1,,verified,700
evt-00451,2025-01-15T09:04:00Z,d10-app-01,synthetic-member-d10-app-01,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0073,1,,,0
evt-00452,2025-01-15T09:05:00Z,d10-app-01,synthetic-member-d10-app-01,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0073,1,,,0
evt-00453,2025-01-15T09:45:00Z,d10-app-02,synthetic-member-d10-app-02,web,desktop,page_view,account_opening,success,420,member_web,app-0074,1,,,0
evt-00454,2025-01-15T09:46:00Z,d10-app-02,synthetic-member-d10-app-02,web,desktop,application_started,account_opening,success,900,account_opening,app-0074,1,,,0
evt-00455,2025-01-15T09:47:00Z,d10-app-02,synthetic-member-d10-app-02,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0074,1,,,520
evt-00456,2025-01-15T09:48:00Z,d10-app-02,synthetic-member-d10-app-02,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0074,1,,verified,700
evt-00457,2025-01-15T09:49:00Z,d10-app-02,synthetic-member-d10-app-02,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0074,1,,,0
evt-00458,2025-01-15T09:50:00Z,d10-app-02,synthetic-member-d10-app-02,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0074,1,,,0
evt-00459,2025-01-15T10:30:00Z,d10-app-03,synthetic-member-d10-app-03,web,desktop,page_view,account_opening,success,420,member_web,app-0075,1,,,0
evt-00460,2025-01-15T10:31:00Z,d10-app-03,synthetic-member-d10-app-03,web,desktop,application_started,account_opening,success,900,account_opening,app-0075,1,,,0
evt-00461,2025-01-15T10:32:00Z,d10-app-03,synthetic-member-d10-app-03,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0075,1,,,520
evt-00462,2025-01-15T10:33:00Z,d10-app-03,synthetic-member-d10-app-03,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0075,1,,verified,700
evt-00463,2025-01-15T10:34:00Z,d10-app-03,synthetic-member-d10-app-03,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0075,1,,,0
evt-00464,2025-01-15T10:35:00Z,d10-app-03,synthetic-member-d10-app-03,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0075,1,,,0
evt-00465,2025-01-15T11:15:00Z,d10-app-04,synthetic-member-d10-app-04,web,desktop,page_view,account_opening,success,420,member_web,app-0076,1,,,0
evt-00466,2025-01-15T11:16:00Z,d10-app-04,synthetic-member-d10-app-04,web,desktop,application_started,account_opening,success,900,account_opening,app-0076,1,,,0
evt-00467,2025-01-15T11:17:00Z,d10-app-04,synthetic-member-d10-app-04,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0076,1,,,520
evt-00468,2025-01-15T11:18:00Z,d10-app-04,synthetic-member-d10-app-04,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0076,1,,verified,700
evt-00469,2025-01-15T11:19:00Z,d10-app-04,synthetic-member-d10-app-04,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0076,1,,,0
evt-00470,2025-01-15T11:20:00Z,d10-app-04,synthetic-member-d10-app-04,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0076,1,,,0
evt-00471,2025-01-15T12:00:00Z,d10-app-05,synthetic-member-d10-app-05,web,desktop,page_view,account_opening,success,420,member_web,app-0077,1,,,0
evt-00472,2025-01-15T12:01:00Z,d10-app-05,synthetic-member-d10-app-05,web,desktop,application_started,account_opening,success,900,account_opening,app-0077,1,,,0
evt-00473,2025-01-15T12:02:00Z,d10-app-05,synthetic-member-d10-app-05,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0077,1,,,520
evt-00474,2025-01-15T12:03:00Z,d10-app-05,synthetic-member-d10-app-05,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0077,1,,verified,700
evt-00475,2025-01-15T12:04:00Z,d10-app-05,synthetic-member-d10-app-05,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0077,1,,,0
evt-00476,2025-01-15T12:45:00Z,d10-app-06,synthetic-member-d10-app-06,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0078,1,,,0
evt-00477,2025-01-15T12:46:00Z,d10-app-06,synthetic-member-d10-app-06,mobile,phone,application_started,account_opening,success,900,account_opening,app-0078,1,,,0
evt-00478,2025-01-15T12:47:00Z,d10-app-06,synthetic-member-d10-app-06,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0078,1,,,900
evt-00479,2025-01-15T12:48:00Z,d10-app-06,synthetic-member-d10-app-06,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0078,1,,verified,1100
evt-00480,2025-01-15T12:49:00Z,d10-app-06,synthetic-member-d10-app-06,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0078,1,,,0
evt-00481,2025-01-15T12:50:00Z,d10-app-06,synthetic-member-d10-app-06,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0078,1,,,0
evt-00482,2025-01-15T13:30:00Z,d10-app-07,synthetic-member-d10-app-07,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0079,1,,,0
evt-00483,2025-01-15T13:31:00Z,d10-app-07,synthetic-member-d10-app-07,mobile,phone,application_started,account_opening,success,900,account_opening,app-0079,1,,,0
evt-00484,2025-01-15T13:32:00Z,d10-app-07,synthetic-member-d10-app-07,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0079,1,,,900
evt-00485,2025-01-15T13:33:00Z,d10-app-07,synthetic-member-d10-app-07,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0079,1,,verified,1100
evt-00486,2025-01-15T13:34:00Z,d10-app-07,synthetic-member-d10-app-07,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0079,1,,,0
evt-00487,2025-01-15T13:35:00Z,d10-app-07,synthetic-member-d10-app-07,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0079,1,,,0
evt-00488,2025-01-15T14:15:00Z,d10-app-08,synthetic-member-d10-app-08,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0080,1,,,0
evt-00489,2025-01-15T14:16:00Z,d10-app-08,synthetic-member-d10-app-08,mobile,phone,application_started,account_opening,success,900,account_opening,app-0080,1,,,0
evt-00490,2025-01-15T14:17:00Z,d10-app-08,synthetic-member-d10-app-08,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0080,1,,,900
evt-00491,2025-01-15T14:18:00Z,d10-app-08,synthetic-member-d10-app-08,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0080,1,,verified,1100
evt-00492,2025-01-15T14:19:00Z,d10-app-08,synthetic-member-d10-app-08,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0080,1,,,0
evt-00493,2025-01-15T14:20:00Z,d10-app-08,synthetic-member-d10-app-08,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0080,1,,,0
evt-00494,2025-01-15T15:40:00Z,d10-service,synthetic-member-d10-service,mobile,phone,login_success,login,success,380,harbor_api,,0,,,0
evt-00495,2025-01-15T15:41:00Z,d10-service,synthetic-member-d10-service,mobile,phone,account_view,checking_summary,success,310,harbor_api,,0,,,0
evt-00496,2025-01-16T09:00:00Z,d11-app-01,synthetic-member-d11-app-01,web,desktop,page_view,account_opening,success,420,member_web,app-0081,1,,,0
evt-00497,2025-01-16T09:01:00Z,d11-app-01,synthetic-member-d11-app-01,web,desktop,application_started,account_opening,success,900,account_opening,app-0081,1,,,0
evt-00498,2025-01-16T09:02:00Z,d11-app-01,synthetic-member-d11-app-01,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0081,1,,,520
evt-00499,2025-01-16T09:03:00Z,d11-app-01,synthetic-member-d11-app-01,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0081,1,,verified,700
evt-00500,2025-01-16T09:04:00Z,d11-app-01,synthetic-member-d11-app-01,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0081,1,,,0
evt-00501,2025-01-16T09:05:00Z,d11-app-01,synthetic-member-d11-app-01,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0081,1,,,0
evt-00502,2025-01-16T09:45:00Z,d11-app-02,synthetic-member-d11-app-02,web,desktop,page_view,account_opening,success,420,member_web,app-0082,1,,,0
evt-00503,2025-01-16T09:46:00Z,d11-app-02,synthetic-member-d11-app-02,web,desktop,application_started,account_opening,success,900,account_opening,app-0082,1,,,0
evt-00504,2025-01-16T09:47:00Z,d11-app-02,synthetic-member-d11-app-02,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0082,1,,,520
evt-00505,2025-01-16T09:48:00Z,d11-app-02,synthetic-member-d11-app-02,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0082,1,,verified,700
evt-00506,2025-01-16T09:49:00Z,d11-app-02,synthetic-member-d11-app-02,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0082,1,,,0
evt-00507,2025-01-16T09:50:00Z,d11-app-02,synthetic-member-d11-app-02,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0082,1,,,0
evt-00508,2025-01-16T10:30:00Z,d11-app-03,synthetic-member-d11-app-03,web,desktop,page_view,account_opening,success,420,member_web,app-0083,1,,,0
evt-00509,2025-01-16T10:31:00Z,d11-app-03,synthetic-member-d11-app-03,web,desktop,application_started,account_opening,success,900,account_opening,app-0083,1,,,0
evt-00510,2025-01-16T10:32:00Z,d11-app-03,synthetic-member-d11-app-03,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0083,1,,,520
evt-00511,2025-01-16T10:33:00Z,d11-app-03,synthetic-member-d11-app-03,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0083,1,,verified,700
evt-00512,2025-01-16T10:34:00Z,d11-app-03,synthetic-member-d11-app-03,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0083,1,,,0
evt-00513,2025-01-16T10:35:00Z,d11-app-03,synthetic-member-d11-app-03,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0083,1,,,0
evt-00514,2025-01-16T11:15:00Z,d11-app-04,synthetic-member-d11-app-04,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0084,1,,,0
evt-00515,2025-01-16T11:16:00Z,d11-app-04,synthetic-member-d11-app-04,mobile,phone,application_started,account_opening,success,900,account_opening,app-0084,1,,,0
evt-00516,2025-01-16T11:17:00Z,d11-app-04,synthetic-member-d11-app-04,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0084,1,,,900
evt-00517,2025-01-16T11:18:00Z,d11-app-04,synthetic-member-d11-app-04,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0084,1,,verified,1100
evt-00518,2025-01-16T11:19:00Z,d11-app-04,synthetic-member-d11-app-04,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0084,1,,,0
